movieId,title,genres
26732,Johnny Stecchino,Comedy
26734,"Kiss Before Dying, A (1991)",Thriller
26736,Riki-Oh: The Story of Ricky (Lik Wong),Action|Crime|Thriller
26737,Light Sleeper,Crime|Drama
26738,"Linguini Incident, The (1991)",Comedy|Crime
26741,Mannequin 2: On the Move,Comedy|Fantasy|Romance
26743,Only Yesterday (Omohide poro poro),Animation|Drama
26744,Once Around,Drama
26745,Other People's Money,Comedy|Drama|Romance
26746,Out for Justice,Action|Crime|Drama|Thriller
26749,Prospero's Books,Drama|Fantasy
26750,Quigley Down Under,Adventure|Drama|Western
26751,Rubin and Ed,Comedy|Drama
26752,Shout,Drama
26754,"Stationmaster Is on Fire - The Movie, That Is!, The (Stinsen brinner... filmen alltså) (1991)",Comedy|Musical
26755,Stone Cold,Action|Crime
26756,Strangers in Good Company,Drama
26757,Surviving Desire,Comedy|Drama|Romance
26758,All the Mornings of the World (Tous les matins du monde),Drama|Romance
26759,Assassin of the Tsar,Drama
26760,Wild Hearts Can't Be Broken,Drama|Romance
26761,Prime Suspect 2,Crime|Drama|Mystery|Romance|Thriller
26762,Aileen Wuornos: The Selling of a Serial Killer,Documentary
26763,Barbarian Queen II: The Empress Strikes Back,Action|Adventure|Fantasy
26764,Captain America,Action|Fantasy|Sci-Fi|Thriller|War
26765,City Hunter (Sing si lip yan),Action|Comedy|Romance
26766,"Oak, The (Balanta) (1992)",Comedy|Drama
26767,Citizen Cohn,Drama
26769,Crossing the Bridge,Comedy|Drama
26770,Diggstown,Drama
26774,Innocent Blood,Comedy|Horror
26775,Johnny Suede,Comedy|Musical|Romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta),Adventure|Animation|Comedy|Fantasy|Romance
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
26778,Ladybugs,Comedy
26782,"Mambo Kings, The (1992)",Drama|Musical
26784,Night and the City,Crime|Drama
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama
26791,Shining Through,Drama|Romance|Thriller|War
26792,Sidekicks,Action|Adventure|Children|Comedy
26793,Tito and Me (Tito i ja),Comedy
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
26797,Visions of Light: The Art of Cinematography,Documentary
26801,Dragon Inn (Sun lung moon hak chan),Action
26802,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich),Drama
26803,House of Angels (Änglagård),Comedy|Drama
26804,Return to Lonesome Dove,Drama|Western
26806,American Ninja 5,Action
26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",Drama
26810,Bad Boy Bubby,Drama
26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",Action|Fantasy|Romance
26812,Barbarians at the Gate,Drama
26813,Calendar,Drama
26814,Cyborg 2: Glass Shadow,Action|Sci-Fi|Thriller
26815,Deadly Advice(1994),Comedy|Drama
26818,"Legend II, The (Fong Sai Yuk juk jaap) (1993)",Action|Adventure|Comedy
26819,Fortress,Action|Sci-Fi
26822,"Puppetmaster, The (Xi meng ren sheng) (1993)",Drama
26825,Josh and S.A.M.,Adventure|Comedy|Drama
26826,Latcho Drom,Documentary|Musical
26827,Leningrad Cowboys Meet Moses,Adventure|Comedy
26828,Mr. Nanny,Action|Children|Comedy
26831,"Night We Never Met, The (1993)",Comedy|Romance
26834,Philadelphia Experiment II,Action|Adventure|Sci-Fi
26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",Comedy|Thriller
26838,"Snapper, The (1993)",Comedy|Drama
26840,Sonatine (Sonachine),Action|Comedy|Crime|Drama
26841,Splitting Heirs,Comedy
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng),Action|Adventure|Comedy|Drama
26843,Three of Hearts,Comedy|Romance
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls),Drama
26851,Naked Killer (Chik loh go yeung),Action|Crime|Drama|Thriller
26853,"Dark Angel: Ascent, The (1994)",Horror|Romance
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror
26856,Embrace of the Vampire,Horror|Thriller
26858,Felidae,Animation|Mystery|Thriller
26860,Floundering,Comedy
26861,Freaked,Comedy|Sci-Fi
26863,Golden Gate,Drama
26865,Fist of Legend (Jing wu ying xiong),Action|Drama
26868,Lucky Break (a.k.a. Paperback Romance),Comedy|Romance
26869,Macross Plus,Action|Drama|Sci-Fi|War
26870,Major League II,Comedy
26871,My Father the Hero,Comedy|Romance
26873,"Take Care of Your Scarf, Tatiana (Pidä huivista kiinni, Tatjana) (1994)",Comedy
26874,Pumpkinhead II: Blood Wings,Horror|Thriller
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
26880,Staggered,Comedy
26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",Action
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
26889,Blood & Donuts,Comedy|Horror
26898,"Five, The (Gonin) (1995)",Action|Crime|Drama
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama
26901,Last of the Dogmen,Adventure|Western
26903,Whisper of the Heart (Mimi wo sumaseba),Animation|Drama|Romance
26908,"Passion of Darkly Noon, The (1995)",Drama|Mystery|Thriller
26911,Meltdown (Shu dan long wei),Action|Comedy|Crime
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),Action|Animation
26914,Trinity and Beyond,Documentary
26915,Tromeo and Juliet,Comedy|Drama
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical),Comedy|Horror|Musical|Western
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance
26933,Fetishes,Documentary
26934,God of Cookery (Sik san),Comedy
26937,Jack Frost,Comedy|Fantasy|Horror
26938,"Hunters, The (Jägarna) (1996)",Crime|Thriller
26939,Drifting Clouds (Kauas pilvet karkaavat),Comedy|Drama
26940,"Late Shift, The (1996)",Comedy
26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",Drama|War
26944,My Man (Mon homme),Comedy|Drama|Romance
26945,No Way Back,Action|Crime|Drama|Thriller
26946,No Way Home,Drama
26947,Pusher,Crime|Thriller
26948,Robinson Crusoe (Daniel Defoe's Robinson Crusoe),Adventure|Drama
26949,Freakin' Beautiful World (Sairaan kaunis maailma),Drama
26950,Sgt. Kabukiman N.Y.P.D.,Action|Comedy|Fantasy
26954,Earth (Tierra),Drama|Romance
26958,Emma,Romance
26962,American Perfekt,Crime|Drama|Thriller
26964,Bikini Summer III - South Beach Heat,Comedy
26965,"Boxer, The (1997)",Drama|Thriller
26966,"Brave, The (1997)",Drama
26968,Cremaster 5,Drama|Musical
26969,Executive Target,Action|Adventure|Crime|Thriller
26970,Face,Crime|Drama|Thriller
26973,Snow White: A Tale of Terror,Fantasy|Horror
26974,Gummo,Drama
26975,Commander Hamilton (Hamilton),Action|Crime
26976,Chicago Cab (a.k.a. Hellcab),Comedy|Drama
26978,Kiss or Kill,Crime|Drama|Thriller
26980,Destiny (Al-massir),Comedy|Drama|Musical|Romance
26981,Mean Guns,Action|Crime|Thriller
26982,Men with Guns,Drama
26985,Nirvana,Action|Sci-Fi
26989,Dance with the Devil (Perdita Durango),Action|Crime|Drama|Romance
26990,Photographing Fairies,Drama|Fantasy|Mystery
26991,Postman Blues,Action|Comedy|Crime|Drama
26992,Quicksilver Highway,Horror|Thriller
26994,"Swindle, The (Rien ne va plus) (1997)",Comedy|Crime|Thriller
26996,Safe House,Thriller
26998,"Sick: The Life & Death of Bob Flanagan, Supermasochist (1997)",Documentary
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
27001,Wishful Thinking,Comedy
27002,From the Earth to the Moon,Action|Documentary|Drama|Thriller
27003,Beowulf,Action|Horror|Sci-Fi
27004,From Dusk Till Dawn 3: The Hangman's Daughter,Horror|Thriller|Western
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
27006,RKO 281,Drama
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror
27009,"Torrente, el brazo tonto de la ley (1998)",Comedy|Crime
27015,"Bruno (Dress Code, The) (2000)",Comedy|Drama
27016,"Curve, The (Dead Man's Curve) (1998)",Comedy|Drama|Mystery|Romance|Thriller
27018,Fudoh: The New Generation (Gokudô sengokushi: Fudô),Action|Crime
27020,Gia,Drama|Romance
27022,Thursday,Action|Crime|Thriller
27027,Sophie's World (Sofies verden),Adventure|Drama|Fantasy
27031,Wavelength,Drama
27032,Who Am I? (Wo shi shei),Action|Adventure|Comedy|Sci-Fi|Thriller
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
27036,Merlin,Action|Adventure|Drama|Fantasy|Romance
27040,Rogue Trader,Crime|Drama
27044,Breast Men,Comedy|Drama
27046,"Murder of Crows, A (1998)",Action|Crime|Thriller
27049,Storm of the Century,Horror|Thriller
27050,Bang Boom Bang - Ein todsicheres Ding,Action|Comedy
27064,Batman & Mr. Freeze: Subzero,Action|Animation|Children|Crime
27067,"Pentagon Wars, The (1998)",Comedy|War
27070,"Place Called Chiapas, A (1998)",Documentary
27073,Two Hands,Comedy|Crime|Thriller
27074,Brave New World,Sci-Fi
27075,Addams Family Reunion,Children|Comedy|Fantasy
27077,Thick as Thieves,Crime|Drama
27078,Set Me Free (Emporte-moi),Drama
27081,Claire Dolan,Drama
27087,The Sinners of Hell,Drama|Horror
27092,Smashing Pumpkins: Vieuphoria,Documentary|Musical
27093,"Class Trip, The (La classe de neige) (1998)",Drama|Mystery
27094,Flowers of Shanghai (Hai shang hua),Drama
27095,"Hole, The (Dong) (1998)",Drama|Musical
27096,Of Freaks and Men (Pro urodov i lyudey),Drama
27103,"Strange Behaviour of Sexually Mature City Slickers at Mating Season, The (Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit) (1998)",Comedy|Romance
27105,Purgatory,Fantasy|Western
27108,Juha,Comedy|Drama|Romance
27109,Lady Snowblood (Shurayukihime),Action|Crime|Drama|Thriller
27112,"Tough Ones, The (Häjyt) (1999)",Action|Drama
27114,Takedown,Action|Thriller
27124,Bleeder,Drama|Thriller
27131,Dil Se,Drama|Musical|Romance
27132,"Bodyguard, The (Karate Kiba) (1976)",Action|Crime|Drama
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq),Action|Crime|Fantasy
27135,Molokai (Molokai: The Story of Father Damien),Drama
27136,"Godson, The (1998)",Comedy|Crime
27140,Candyman 3: Day of the Dead,Horror
27147,"4th Floor, The (1999)",Thriller
27152,Pitkä kuuma kesä,Comedy|Drama
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
27158,"Life of Aleksis Kivi, The (Aleksis Kiven elämä) (2002)",Drama
27162,He Died With a Felafel in His Hand,Comedy
27163,Something Is Happening (Kuch Kuch Hota Hai),Comedy|Musical|Romance
27164,Document of the Dead,Documentary|Horror
27166,Venus Beauty Institute (Vénus beauté),Comedy|Drama|Romance
27170,Cherry Falls,Comedy|Horror|Mystery
27171,Freeway II: Confessions of a Trickbaby,Comedy|Crime|Drama|Thriller
27172,Joseph and the Amazing Technicolor Dreamcoat,Musical
27176,Style Wars,Documentary
27178,In July (Im Juli),Comedy|Romance
27180,Joan of Arc,Adventure|Drama
27186,Kirikou and the Sorceress (Kirikou et la sorcière),Adventure|Animation|Children|Fantasy
27189,After the Rain (Ame agaru) (1999) ,Action|Drama
27192,"Prophecy 3: The Ascent, The (2000)",Horror|Thriller
27193,Taxi 2,Action|Comedy
27197,Pups,Crime|Drama|Thriller
27198,Peculiarities of the National Fishing (Osobennosti natsionalnoy rybalki),Comedy
27204,Cut,Comedy|Horror|Mystery|Thriller
27205,Kadosh,Drama
27212,Essex Boys,Crime|Thriller
27213,Picking Up the Pieces,Comedy|Fantasy
27215,Badding,Comedy|Drama|Musical
27216,Katsastus,Comedy|Drama
27217,Radiohead: Meeting People Is Easy,Documentary
27220,Cruel Intentions 2 (Cruel Intentions 2: Manchester Prep),Comedy|Drama
27221,Adrenaline Drive (Adorenarin doraibu),Comedy
27223,"Humanité, L' (1999)",Crime|Drama
27232,Beautiful Joe,Comedy|Drama|Romance
27234,"Underground Comedy Movie, The  (1999)",Comedy
27235,"Shrink Is In, The (2001)",Comedy|Romance
27236,Charisma (Karisuma),Drama
27238,Guest House Paradiso,Comedy|Thriller
27239,Swimming,Drama
27246,If These Walls Could Talk 2,Drama|Romance
27249,"Trumpet of the Swan, The (2001)",Animation|Drama|Musical
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
27253,"Extremely Goofy Movie, An (2000)",Animation|Children|Comedy
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
27261,Water Drops on Burning Rocks,Drama
27263,"Tracker, The (2002)",Drama
27266,2046,Drama|Fantasy|Romance|Sci-Fi
27268,Bruiser,Horror|Thriller
27271,Taboo (Gohatto),Drama
27273,Crane World (Mundo grúa),Comedy|Drama
27274,Cremaster 2,Drama
27276,Running Out of Time (Am zin),Action|Crime|Drama|Thriller
27277,"Wog Boy, The (2000)",Comedy
27291,Century of the Dragon (Long zai bian yuan),Crime|Thriller
27292,Chasing Sleep,Horror|Thriller
27293,"Stepdaughter, The (2000)",Horror|Thriller
27297,Possible Worlds,Crime|Drama|Mystery|Sci-Fi
27298,"Nameless, The (Los sin nombre) (1999)",Drama|Horror|Mystery
27302,"Debt, The (Dlug) (1999)",Crime|Drama|Thriller
27304,Female Prisoner #701: Scorpion (Joshuu 701-gô: Sasori),Crime|Drama|Thriller
27305,Female Convict Scorpion: Jailhouse 41 (Joshuu sasori: Dai-41 zakkyo-bô),Crime|Drama|Thriller
27306,Bartleby,Comedy|Drama
27307,Night of the Day of the Dawn of the Son of the Bride of the Return of the Terror,Comedy|Horror
27309,Restless (Levottomat),Drama|Romance
27310,Shiner,Crime|Drama|Thriller
27311,Batman Beyond: Return of the Joker,Action|Animation|Crime|Sci-Fi|Thriller
27313,Roberto Succo,Crime|Drama
27315,Suzhou River (Suzhou he),Drama|Romance
27316,6ixtynin9 (Ruang Talok 69),Action|Comedy|Thriller
27317,Audition (Ôdishon),Drama|Horror|Mystery|Romance|Thriller
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy
27321,For Love or Country: The Arturo Sandoval Story,Drama|Musical
27322,Paragraph 175,Documentary
27326,Devdas,Musical|Romance
27327,Mimic 2,Horror|Sci-Fi|Thriller
27328,Monday,Action|Comedy|Crime|Fantasy|Thriller
27329,Paradise Lost 2: Revelations,Documentary
27332,Dark Prince: The True Story of Dracula,Drama|Horror|Thriller
27334,Sound and Fury,Documentary
27338,"Hole, The (2001)",Crime|Drama|Horror|Mystery|Thriller
27340,"Sleeping Dictionary, The (2003)",Drama|Romance
27343,When Strangers Appear,Action|Mystery|Thriller
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
27345,Speaking of Sex,Comedy|Romance
27347,Good Advice,Comedy|Romance
27348,Needing You... (Goo naam gwa neui),Comedy|Romance
27350,"Mists of Avalon, The (2001)",Drama|Fantasy
27351,Spiral,Horror
27356,Big Animal (Duze zwierze),Comedy|Drama
27357,Old Men in New Cars (Gamle mænd i nye biler),Action|Comedy
27359,Purely Belter,Adventure|Comedy|Drama
27360,"Quickie, The (2001)",Crime|Drama
27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance
27365,"River, The (Joki) (2001)",Drama
27366,Werckmeister Harmonies (Werckmeister harmóniák),Drama
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet?,Animation|Comedy
27370,Late Night Shopping,Comedy
27372,Uprising,Drama
27373,61*,Drama
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
27378,Long Time Dead,Horror|Thriller
27382,Idle Mist (Vana Espuma),Crime|Horror|Mystery|Sci-Fi
27391,"Laramie Project, The (2002)",Crime|Drama
27392,Run Ronnie Run,Comedy
27395,Gojoe: Spirit War Chronicle (Gojo reisenki: Gojoe),Drama
27396,"Gentleman's Game, A (2002)",Drama
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),Crime|Drama|Mystery|Thriller|War
27402,Dagon,Fantasy|Horror|Mystery|Thriller
27408,Ripley's Game,Drama|Thriller
27410,Conspiracy,Drama|War
27411,Freeze Me,Drama|Thriller
27416,Jalla! Jalla!,Comedy|Drama|Romance
27420,Teknolust,Comedy|Drama|Romance|Sci-Fi
27423,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller
27431,"Adversary, The (L'adversaire) (2002)",Crime|Drama|Mystery|Thriller
27432,"Beautiful Country, The (2004)",Drama
27434,Darkness,Horror|Mystery
27436,Mockingbird Don't Sing,Drama
27441,Blood: The Last Vampire,Action|Animation|Horror
27444,Vacuuming Completely Nude in Paradise,Comedy|Drama
27445,Avenging Angelo,Action|Comedy|Crime
27447,Southern Comfort,Documentary
27449,Berlin Is in Germany,Drama
27450,Blueberry,Adventure|Western
27451,Electric Dragon 80.000 V,Drama|Fantasy|Sci-Fi
27454,"Nugget, The (2002)",Comedy
27455,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack) (2001)",Action|Fantasy|Sci-Fi
27456,Shackleton's Antarctic Adventure,Documentary|IMAX
27457,"Barber, The (2002)",Crime|Horror|Mystery|Thriller
27458,Dirty Deeds,Action|Comedy|Crime
27459,Miranda,Romance|Thriller
27461,My Little Eye,Horror|Mystery|Thriller
27467,Kung Phooey!,Comedy
27468,Stranded,Drama|Sci-Fi
27469,Millennium Mambo (Qian xi man po),Drama|Romance
27472,Martin & Orloff,Comedy
27473,American Psycho II: All American Girl,Comedy|Crime|Horror|Mystery|Thriller
27474,Double Vision (Shuang tong),Horror|Mystery|Thriller
27475,Soft Shell Man (Un crabe dans la tête),Drama|Romance
27477,Samurai (Samourais),Action
27478,Ali G Indahouse,Comedy
27479,Anazapta (Black Plague),Drama|Mystery|Thriller
27480,Dead or Alive 2: Tôbôsha,Action|Crime|Thriller
27482,Cube 2: Hypercube,Horror|Mystery|Sci-Fi
27484,"Milwaukee, Minnesota (2003)",Drama
27485,Pistol Opera (Pisutoru opera),Action|Crime|Drama
27488,Stark Raving Mad,Action|Comedy|Crime
27491,Pulse (Kairo),Horror|Mystery|Thriller
27496,Emmett's Mark,Crime|Drama|Thriller
27497,"Lost Battalion, The (2001)",Action|Drama|War
27506,Hukkle,Crime|Drama|Mystery
27509,Carolina,Comedy|Romance
27511,Charms for the Easy Life,Drama
27513,Dog Days (Hundstage),Drama
27515,Balzac and the Little Chinese Seamstress (Xiao cai feng),Drama|Romance
27518,D.C.H. (Dil Chahta Hai),Comedy|Drama
27523,My Sassy Girl (Yeopgijeogin geunyeo),Comedy|Romance
27524,"Gathering, The (2002)",Horror|Mystery|Thriller
27525,Shot in the Heart,Crime|Drama
27526,Deadline (Sprängaren),Drama|Thriller
27528,"Warrior, The (2001)",Adventure|Drama
27530,My Wife Is a Gangster (Jopog manura),Action|Comedy|Romance
27537,Nothing,Comedy|Fantasy|Mystery|Sci-Fi
27539,Undertaking Betty (Plots with a View),Comedy|Romance
27544,Waterboys,Comedy
27548,Absolon,Action|Sci-Fi|Thriller
27549,Dead or Alive: Final,Comedy|Crime|Drama|Sci-Fi|Thriller
27550,Hell House,Documentary
27555,Fubar,Comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
27564,Sex Is Comedy,Comedy|Drama|Romance
27571,"Rage in Placid Lake, The (2003)",Comedy
27573,Stratosphere Girl,Drama|Mystery
27576,My Mother Likes Women (A mi madre le gustan las mujeres),Comedy
27584,Dead End,Comedy|Horror|Mystery|Thriller
27587,Pure,Drama
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot),Crime|Drama
27595,Jesus Christ Vampire Hunter,Action|Comedy|Horror|Musical
27598,Chinese Odyssey 2002 (Tian xia wu shuang),Action|Comedy|Romance
27602,"Foreigner, The (2003)",Action|Thriller
27603,"Man of the Year, The (O Homem do Ano) (2003)",Action|Comedy|Crime
27604,Suicide Club (Jisatsu saakuru),Horror|Mystery|Thriller
27606,"Third Wave, The (Tredje vågen, Den) (2003)",Action|Thriller
27608,Immortel (ad vitam) (Immortal),Action|Adventure|Animation|Fantasy|Sci-Fi
27611,Battlestar Galactica,Drama|Sci-Fi|War
27616,Tiptoes,Comedy|Drama|Romance
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
27620,Fear and Trembling (Stupeur et tremblements),Comedy
27624,Live from Baghdad,Drama|War
27626,Entre Amigos (Planta 4ª),Comedy|Drama
27627,Oasis,Drama|Romance
27631,Cremaster 3,Drama
27636,Herr Lehmann,Comedy|Drama
27639,Twin Sisters (De tweeling),Drama|Romance|War
27640,My House in Umbria,Drama
27641,Upswing (Nousukausi),Comedy|Drama
27642,Out for a Kill,Action|Crime|Thriller
27643,Pahat pojat,Action|Crime|Drama
27644,Remember Me (Ricordati di me),Comedy|Drama|Romance
27646,Soldier's Girl,Drama
27647,Tipping the Velvet,Comedy|Drama|Romance
27648,Bright Young Things,Comedy|Drama
27656,Resurrection of the Little Match Girl (Sungnyangpali sonyeoui jaerim),Action|Comedy|Sci-Fi
27657,Alien Hunter,Action|Sci-Fi|Thriller
27658,Love Object,Comedy|Drama|Horror|Romance|Thriller
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The (2003)",Drama
27667,Ju-on: The Curse,Horror
27668,Ju-on: The Curse 2,Horror
27671,As If I Didn't Exist (Elina - Som om jag inte fanns),Children|Drama
27674,11:14,Comedy|Crime|Drama|Mystery|Thriller
27675,Alive,Action|Drama|Horror|Sci-Fi|Thriller
27679,Springtime in a Small Town (Xiao cheng zhi chun),Drama|Romance
27683,Tremors 4: The Legend Begins,Action|Comedy|Horror|Sci-Fi|Thriller|Western
27684,Wondrous Oblivion,Children|Comedy|Drama
27685,Bring It On Again,Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
27692,And Starring Pancho Villa as Himself,Action|Comedy|Drama|War
27695,Nicotina,Action|Comedy|Drama
27699,Iron Jawed Angels,Drama|Romance
27700,Evil (Ondskan),Drama
27702,Sniper 2,Action|Adventure|War
27703,High Roller: The Stu Ungar Story,Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),Action|Drama|Thriller|War
27705,In Hell,Action|Drama|Thriller
27706,Lemony Snicket's A Series of Unfortunate Events,Adventure|Children|Comedy|Fantasy
27708,Helen of Troy,Action|Adventure|Drama|Romance
27711,Naked Weapon (Chek law dak gung),Action|Drama|Romance|Thriller
27713,Bukowski: Born into This,Documentary
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
27717,Pearls and Pigs (Helmiä ja sikoja),Comedy
27718,"Injury to One, An (2002)",Documentary
27719,Levottomat 3,Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan),Drama|Romance
27724,Hitler: The Rise of Evil,Drama
27727,Head-On (Gegen die Wand),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),Action|Animation|Drama|Sci-Fi|Thriller
27729,Kal Ho Naa Ho,Comedy|Drama|Romance
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
27734,In My Country (a.k.a. Country of My Skull),Drama
27735,Unstoppable,Action|Adventure|Comedy|Drama|Thriller
27736,Take My Eyes (Te doy mis ojos),Drama|Romance|Thriller
27738,"Cathedral, The (Katedra) (2002)",Animation
27740,Blind Shaft (Mang jing),Drama
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
27742,Vampire Effect (The Twins Effect) (Chin gei bin),Action|Comedy|Fantasy|Horror
27743,"Far Side of the Moon, The (Face cachée de la lune, La) (2003)",Drama
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
27746,Ginger Snaps: Unleashed,Horror|Thriller
27751,'Salem's Lot,Drama|Horror|Mystery|Thriller
27752,Dark Woods (Villmark),Adventure|Horror|Mystery|Thriller
27754,Foolproof,Action|Comedy|Crime|Thriller
27756,Belly of the Beast,Action
27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",Documentary
27759,"Book of Fate, The (Kohtalon kirja) (2003)",Action|Horror|Sci-Fi|War|Western
27760,When the Last Sword is Drawn (Mibu gishi den),Drama
27762,Comic Book: The Movie,Comedy
27764,2LDK,Drama|Horror|Thriller
27765,Trauma,Drama|Mystery|Thriller
27768,Intimate Strangers (Confidences trop intimes),Drama
27769,Down to the Bone,Drama
27771,"Talking Picture, A (Um Filme Falado) (2003)",Comedy|Drama|War
27772,Ju-on: The Grudge,Horror
27773,Old Boy,Mystery|Thriller
27776,Red Lights (Feux rouges),Drama
27777,GhostWatcher,Horror|Mystery|Sci-Fi
27778,Ginger Snaps Back: The Beginning,Fantasy|Horror
27779,Moon Child,Action|Drama|Sci-Fi
27780,Skenbart: En film om tåg,Comedy
27781,Svidd Neger,Comedy|Crime|Drama|Horror|Mystery|Romance|Thriller
27783,"Lost Embrace (Abrazo partido, El) (2004)",Comedy|Drama
27784,One Missed Call (Chakushin ari),Horror|Mystery
27786,Goldfish Memory,Comedy|Drama
27787,Inuyasha the Movie: The Castle Beyond the Looking Glass,Action|Animation|Comedy|Romance
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27790,Millions,Children|Comedy|Crime|Drama|Fantasy
27792,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance
27793,Starship Troopers 2: Hero of the Federation,Action|Horror|Sci-Fi|War
27797,"Man Who Copied, The (Homem Que Copiava, O) (2003)",Comedy|Crime|Drama|Romance
27798,Ju-on: The Grudge 2,Horror
27799,Sex Lives of the Potato Men,Comedy
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Adventure|Animation|Fantasy|Musical|Sci-Fi
27801,Ong-Bak: The Thai Warrior (Ong Bak),Action|Thriller
27802,Infernal Affairs 2 (Mou gaan dou II),Action|Crime|Drama|Thriller
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
27805,Lucky 7,Comedy|Romance
27808,Spanglish,Comedy|Drama|Romance
27811,Buddy,Comedy|Drama
27812,Festival Express,Documentary|Musical
27815,"Chorus, The (Choristes, Les) (2004)",Drama
27816,Saints and Soldiers,Action|Adventure|Drama|War
27818,Just Bea (Bare Bea),Drama
